id,body,y,dataset
448,"Sanjaya Breaks MySpace Hunger Striker

The MySpacer who had gone 16 days without food in protest of Sanjaya Malakar's presence on ""American Idol"" has finally relented -- under doctor's orders. 

""J,"" the one-letter moniker by which she is known to millions, says that she will continue to fight the good fight the old fashioned way: by voting for anyone other than Sanjaya. 

She also implored anyone else staging a hunger strike to stop, and to stay tuned for a ""voting strategy"" for the coming weeks. Now she can be like everyone else, and lose her lunch while listening to Sanjaya.",uncertain,training
449,"Farmer Causes Udder Chaos in Brussels

A farmer used his cow as a weapon and sprayed cops with milk during a protest in Brussels the other day.

The protest was over the falling leche prices in Europe.

Milk doesn't always do the body good.",uncertain,test
450,"Michelle Duggar Protest Has Locals Up In Arms

Just days after giving birth to a premature baby, and as that baby lay in the ICU, Michelle Duggar was protesting a nearby EZ Mart's request for a beer license. And local residents aren't happy about it, slamming the mom of 19 children.

The newest addition to the Duggar household, Josie Brooklyn, was born December 11th. Josie was a premature baby and born at just 1 pound 6 ounces. But just days after her birth her famous mom was at the offices of the Alcohol Beverage Control testifying.

Duggar, reportedly in tears, told the ABC that she did not want alcohol in her town, going on to tell local news station 40/29, "" Personally, I don't think alcohol needs to be convenient. I think it needs to be placed in a place where adults can get to it and they will have a choice to get it. But our children should not be bombarded with that. It's so close to home.""

Local residents are up in arms slamming Duggar on 40/29's website.

""hmmm...here is a thought for Mrs.Dugger [sic]... get fixed already... I understand one wanting children...but by the gods...enough is enough. have children... but not a dang football team..sheesh,"" revlarrypetersenjr writes.

""Must be nice to be a one-woman killer of someone else's livelihood. Why should the convenience store owner have his income limited because of her say-so? Does she not trust that the indoctrination that they are giving their brood isn't strong enough and her kids will be alcoholics? Maybe she sees them going that way already? No one's taking the food out of their 21 big mouths, why is it her business to take the food out of the hard working store owner's mouth and his family?"" writes Zidd.

""Good grief, you would think being a brood mare would be enough to keep this woman busy. Oh wait, thats what her other kids are for, to raise their siblings. I guess thats why she has time to pop out a kid or two every year and still try and push her notion of so called morality onto others. Obviously having a preemie baby sick in the hospital is not enough publicity for her, she has to go looking for more. That is very sad and disturbing,"" comments a reader calling themselves Zares.

""Last we all heard, Mrs. Duggar was in the hospital along with her new baby, but instead she is out & about, protesting a gas station from being able to sell alcohol,"" a local resident tells RadarOnline.com. ""Arkansas has several dry counties -selling alcohol is a big deal around here. People around here are not happy at Michelle.""",uncertain,training
451,"Scientology protest drama

Protestors turned out in force yesterday to demonstrate at the Church of Scientology's headquarters in London.

The demonstration - by a group of web users working under the name ""Anonymous"" - was one of many which have been taking place across Europe, America and Australia.

""Anonymous"" - which declared ""war"" on the organisation last month - claim to have staged demonstrations in almost 100 cities over the last 24 hours.

In London, around 200 masked demonstrators gathered outside the Church of Scientology for a peaceful protest near Blackfriars.

One unnamed protestor said: ""We are here to raise awareness of the blatant exploitation of its members.

""They actually scare me.""

Onlooker Mark Thompson, 22, added: ""You could tell they felt passionate about their cause.

""There was a heavy police presence but they were never really used.""

The Church of Scientology slammed the protests, quoted as saying: ""Anonymous is perpetrating religious hate crimes against Churches of Scientology and individual Scientologists for no reason other than religious bigotry.

""It is Anonymous that has repeatedly attempted to suppress free speech through illegal assaults on church websites so as to prevent internet users from obtaining information.""

The London protest was just one of many across the world.

In Sydney, 150 people staged a protest outside the Church of Scientology yesterday, many wearing masks or costumes.

Anonymous earlier this month posted a message on video sharing website YouTube, naming February 10 as a worldwide day of protest.

The date was picked to mark the birthday of Lisa McPherson, an American scientologist who died in 1995 while under the organisation's care.",uncertain,training
452,"Bikers' protest over fuel costs

Bikers, revved up over rising fuel prices, brought misery to commuters today during a rush-hour protest.

The protesters gathered at Birch services on the M62, north of Manchester, before heading off in a slow-moving convoy.

The demo was organised by motorcycling groups, but they were joined by some taxi and lorry drivers.

Police stopped traffic on the motorway before the bikers left the service station, bound for Salford.

The Highways Agency warned motorists to find alternative routes if possible.

It was the latest in a long line of fuel protests and came as some Labour backbenchers joined a chorus of voices warning Prime Minister Gordon Brown not to go ahead with a planned 2p increase in fuel duty this autumn.

AA figures show around half of every $1.15 litre of petrol is made up of tax and VAT.

Police estimate between 400 and 500 bikers took part in today's protest.

Revving their engines, they set off en masse at 8am from the service station and on to the motorway.

The Highways Agency has employed a series of rolling roadblocks on the motorway network to ensure the protest is over as soon as possible.

But the roadblocks led to long tailbacks and jams on many roads in and around Manchester.

The protest is understood to be led by two motorcycling fuel protesters, known only as Maverick and Triumph Man.",uncertain,training
453,"Rise up against Bruno!

Sacha Baron Cohen's gay Austrian alter-ego Bruno has infuriated the country's new ambassador to Britain -- so much so he wants people to protest against the movie.

Emil Brix urged action over the ""cheap"" gags made about his nation's Nazi past and monster Josef Fritzl.

In the film Bruno jokes of wanting to be their most famous countryman ""since Hitler"".

The spoof fashionista also refers to incest cellar fiend Fritzl when he says the ""Austrian Dream"" is to ""have a job, find a dungeon and raise a family there"".

But culture minister Brix does not see the funny side.

Psychotics

He said: ""It's totally inappropriate. Everybody should speak up against that.""

And he predicted many Austrians would snub Bruno, adding: ""The public will know how to react to this film.""

Oddly Brix, who arrives here next year, said films by the Austrian director Michael Haneke gave a more accurate portrayal of his country.

One of Haneke's most successful films is Funny Games -- where two psychotics lock a family in a cabin and make them ""sadistically"" attack each other.

Brix said: ""Films by directors like these really deal with Austria.""

It's not the first time Ali G creator Cohen, 37, has offended a nation.

His bigoted Borat character infuriated Kazakhstan after he claimed in the film the people were addicted to horse urine and viewed rape and incest as hobbies.

Cohen received death threats after the 2006 film was screened.",uncertain,test
454,"Demo erupts into riot

Thugs rampage through a town centre yesterday after a march to protest against Islamic extremism ended in violence.

A mob of 500 left the route of the march in Luton, Beds, stoned cops and attacked a young Asian man.

Banner-waving drunks, some disguised under balaclavas, trapped terrified Asian staff inside a restaurant.

A group called United People of Luton staged the protest over the heckling of soldiers returning from Afghanistan.

Police made nine arrests.",uncertain,training
455,"Protest's bear-face cheek

Naked animal campaigners display their bare skin yesterday -- to protest about bearskins worn by the Queen's Palace guards.

Seventy men and women wearing only bear masks played dead in the rain to highlight the slaughter of Canadian black bears to make the traditional hats.

Co-ordinator Anita Singh said at St Paul's Cathedral in London: ""Drastic things call for drastic measures.",uncertain,training
456,"Activists strip for bear protest

Animal welfare activists bared almost all in a protest at the bearskin hats worn by Buckingham Palace Guards.

Wearing little more than fake bearskin caps and Union flags painted on their backsides, 21 members of People for the Ethical Treatment of Animals Europe (Peta) performed a ""21 bum salute"" at Tower Bridge, London.

The protesters, holding a banner that read Bare Skin, Not Bear Skins, called on the Ministry of Defence to stop the killing of black bears for The Queen's Guards' ceremonial headwear. The hunt is about to get under way in Canada.

Peta claims some bears are shot several times before they die while others escape and bleed to death.

In the past five years, Peta says the MoD has spent more than $321,000 on ornamental bearskin hats and stalled the adoption of hats fashioned from fake fur.

""There are no ifs, ands or buts about it, killing bears for ceremonial caps is needlessly cruel,"" said Peta's Anita Singh.

A spokesman for the MoD said: ""The MoD does appreciate how strongly many people feel about this issue and remains keen to reduce the requirement for new caps where possible.

""Synthetic alternatives to real fur have been introduced where possible, such as the Busby cap used by the Royal Horse Artillery, but it is important that the material used is fit for purpose.""",uncertain,test
457,"Indy star Ford has chest waxed

Indiana Jones star Harrison Ford has had his chest waxed in an ad to protest against global deforestation.

The actor, 65, said: ""Every bit of rainforest that gets ripped out over there hurts us over here.""

Ford -- whose Kingdom of the Crystal Skull film opens today -- shot the clip for Conservation International.

Boss Peter Seligmann said: ""I didn't have to talk him into anything.""",uncertain,training
458,"Foxy chick's hunt protest

Busty hunting fan Gemma Richards shows just what a foxy lady she can be -- by protesting in her bra at yesterday's mass demo.

The 22-year-old beauty stripped to reveal her gems as she joined the thousands outside Parliament.

Blonde Gemma, from Baston Hill, South Shropshire, said she was determined that Tony Blair should see her points of phew.

She declared: ""This proves how dedicated people are about hunting."" The babe held a banner proclaiming: ""This fine filly hunts -- don't ban what you don't understand.""

Gemma, who works at riding stables for the South Shropshire Hunt, had no idea some protesters had managed to breach Commons security until The Sun told her.

She said: ""I can't believe they made it all the way inside. It was not long ago that the flour power protest took place.

""Maybe if Mr Blair bothered to listen to us then we wouldn't have to force our way in to be heard.""

Gemma admitted feeling disappointed that at times the demo had descended into violence.

 She said: ""As far as I am concerned we are a peaceful protest.

""I don't know what happened to spark the problems but this is just one in a long list of protests we have held and it is the only one to end like this.""",uncertain,training
459,"It's plop gear for TV star Jeremy

Top Gear star Jeremy Clarkson thanked eco protesters who dumped bin bags full of horse manure on his lawn yesterday.

He joked: ""It's nice of them to buy me something for my roses. I must buy them a patio heater.""

Seven members of the group Climate Rush also raised a banner outside his home in Chipping Norton, Oxon, saying: ""This is what you're landing us in.""

The group accuses the Sun columnist, 49, of encouraging climate change by advocating the use of gas-guzzling motor vehicles.

The seven, dressed as suffragettes, staged the raid at the presenter's home in Oxfordshire this morning when the presenter was believed to be in central London.

They later released a statement highlighting Clarkson's recent drive to the Arctic which was ""undertaken to antagonise environmentalists"".

Spokeswoman Tamsin Omond said the protest group were angered by Clarkson's ""blase attitude"" towards climate change.

Demonstrating an unexpected fondness for the Top Gear presenter, she said: ""I love Jeremy. I love fast cars. I love progress. But I learnt some things and those things terrify me.""

She added: ""I learnt that climate change will make my future unrecognisable. I know that I'll not have the same choices that Jeremy has now. If we keep on loving the fossil-fuelled lifestyle then by the time I hit 49 the world will be too busy coping with the impact of climate change to bother about how big an engine is possible.

""I'm dumping dung at Clarkson's gates so he might understand that his attitude will land us all in the sh*t.""

Cambridge educated Ormond has previously blasted aircraft noise through the front door of then Transport Secretary Ruth Kelly, as well as being arrested on the roof of Parliament buildings and this year handcuffing herself to the railings of Business Secretary Peter Mandelson's home in protest at the closure of a wind turbine firm.

English graduate Ormond, 24, from Dalston, East London is the granddaughter of a baronet and also a member of the anti-flying campaign group Plane Stupid.

She said the climate group were on a tour of south-west England ""to celebrate environmental initiatives and criticise high carbon infrastructure and individuals."" Last week they protested outside London Oxford Airport where two of their members were arrested.

The protesters are reportedly travelling in a van powered by chip fat oil.

In a statement it said Clarkson had ridiculed the effects of climate change, citing his well known line: ""Let's stop and think about this. Switzerland loses its skiing resorts? The beach in Miami is washed away? North Carolina gets knocked over by a hurricane? Anything bothering you yet?"" as an example.

In the past he has urged the public to buy Range Rover's in the credit crunch rather than help ""vicious"" polar bears.

""I like the Range Rover very much,"" he told Sun readers. ""As I've said before, the V8 diesel version is the best car in the world.

""Best of all though, your order will help secure the future, not of some vicious and ugly polar bear in a faraway place you'll never visit but of a hard-working family here in Britain.""",uncertain,test
460,"Mob in runway protest

Hundreds of protesters flooded into Heathrow's Terminal 5 building yesterday and held a ""flash mob"" demo against the newly announced third runway project.

At midday, 200 people simultaneously peeled off coats and jumpers to reveal red T-shirts with the words ""Stop Airport Expansion"". Four women with bodies smeared in red paint went topless.

The group locked a man wearing a Geoff Hoon mask in stocks and pelted the ""Transport Secretary"" with sponge balls.

John Stewart, chairman of the Heathrow Association for the Control of Aircraft Noise, said: ""Although this was a fun event it had a serious message for Gordon Brown.

""If he goes ahead with his ""Brown Runway"" as we are calling it, he is going to face massive opposition.

""The strength of feeling is such that we don't believe it will ever see the light of day.""

Other groups joining the hour-long protest included the No Third Runway Action Group, Greenpeace, Friends of the Earth and residents from nearby Sipson village, which will be flattened by the third runway.",uncertain,test
461,"Three boys killed as thousands protest at Gaza violence

Three young children were killed in air strikes in Gaza yesterday as thousands of Palestinians took to the streets in protest at Israel's attacks.

The boys, two brothers and a cousin aged between seven and 10, were said to have died during an air raid as they played in the street.

Hamas's call for a Day of Wrath protest was answered by mass demonstrations across the middle east.

Thousands of Palestinians also flocked to a memorial service for Hamas leader Nizar Rayan, killed in a rocket strike on Thursday with four of his children. Mourners marched to a cemetery carrying the bodies of Rayan and his family.

In London ex-model Bianca Jagger and singer Annie Lennox joined a human rights rally to call on US president elect Barack Obama to speak up against the Israeli bombardment.

Israel yesterday said it was still being hit by missiles.

Meanwhile hundreds of its tanks massed near Gaza, heightening invasion fears.

The Israeli military was reported to be ringing homes in Gaza warning they were about to attack.",uncertain,training
462,"Bishop's Mugabe protest

Archbishop of York John Sentamu yesterday dramatically cut up his dog collar on live TV in a personal protest against Zimbabwe tyrant Robert Mugabe.

Mr Sentamu destroyed the symbol of his office on BBC1's Andrew Marr show and vowed not to wear a new one until Mugabe leaves power.

He said: ""Do you know what Mugabe has done? He has taken people's identity and literally, if you don't mind, cut it to pieces. As far as I am concerned, from now on I am not going to wear a dog collar until Mugabe is gone.""

Mr Sentamu's protest took place as Mugabe controversially attended an EU-African summit in Lisbon.

The archbishop's aides later said they had received dozens of calls of support following his gesture.",uncertain,test
463,"Kelly Osbourne, Drew Barrymore and more celebs join rally to protest at California gay marriage ban

Kelly Osbourne has been marching on a rally in Los Angeles to protest about the new Californian ban on gay weddings.

Ozzy and Sharon's girl took to the streets to stand shoulder-to-shoulder with gossip queen and gay campaigner Perez Hilton to protest about the re-instatement of Propsal 8, which bans same-sex marriages - after they were legalised briefly last year.

Kelly said: ""If you don't support equal rights I don't believe you are a real human being!""

She added: ""It was so amazing to be apart of something beautiful!.""

Also on the march were actressed Drew Barrymore and Emmy Rossum, Fall Out Boy frontman Pete Wentz, N*Sync's Lance Bass and Aussie electropoppers The Veronicas.

Elsewhere, Sir Elton John, Ellen DeGeneres and George Takei are among other celebrities who have also voiced their disgust at California's approval of Proposition 8, a law which bans same-sex marriage.

Sir Elt, who married his partner David Furnish in 2005 at a lavish ceremony in Windsor, told: ""When you see places like Iowa saying yes, there's now five states in America (where same-sex marriage is legal) - California is supposed to be a progressive state.""

He added: ""It defies logic to me, I'm very disappointed.""

Ellen DeGeneres meanwhile posted on Twitter.

She married Ally McBeal actress Portia De Rossi in the five-month window when same-sex marriage was legal in California.

She said: ""One day when everyone is treated with full equality, we'll look back and realise how wrong this was.""

Star Trek and I'm A Celebrity star George, who wed partner Brad Altman in the state, said: ""It seems that the California Supreme Court justices decided to be indecisive. Our marriage is intact, but this issue is not settled. Inequality is still the rule of the land.""

Perez meanwhile fumed: ""Gay and lesbian residents of this state are being denied the same rights, privileges and protections that heterosexual couples have when they marry civilly. That is NOT right! That is not fair! That is wrong wrong wrong! This is about equality!""

Gay leaders are campaigning to get the ban reversed.",uncertain,test
464,"Anarchist professor warns of potential for London protest violence

Anarchists' warning as we track down Fred the Shred after attack on his home

This is the ageing anarchist police fear will bring chaos to the capital's streets next week.

Prof Chris Knight who lives in a $1million house himself, is organising protests under the banner G20 Meltdown.

Yesterday he warned bankers to stay away when his group comes to town. He added: ""If you're thinking of coming in, my advice is don't. People are incandescent about the way you've destroyed their lives.""

His group threatens to storm buildings that don't switch off lights on Saturday - which has been designated Earth Day.

Asked if he supports violence, Mr Knight said: ""Not against people but I'm not too bothered about damage to property.

""Make no mistake, we are quite prepared to go the whole way.

""One way or another, those lights will be getting switched off.""

Worried police have drafted in more than 2,500 officers and cancelled all leave. Knight, a professor of anthropology at the University of East London, is planning operations from his home in Lewisham.

Asked about the $7.2million police operation to combat the anarchists, he said: ""If they want violence, they'll get it.""",uncertain,training
465,"""Quack"" doctor in horrific fire protest

Stunned bystanders watched in horror as an angry protester turned himself into a fireball yesterday.

Graduate Bashir Ahmed Mir doused himself in petrol and set himself alight after being unable to find work.

Onlookers doused his burning body in water and he was said to be in a stable condition in hospital last night.

Bashir trained in electro-homeopathy, an alternative medicine which originated in the 19th century.

He torched himself in Srinagar because his degree is not recognised by the Indian Medical Council, which regards the practice as ""quackery"".",uncertain,training
466,"Australian Prime Minister Laments Ledger's Death

Heath Ledger's death is a huge loss for the people of Australia -- so much so that the Prime Minister, Kevin Rudd, has issued a statement on the Perth native's passing. 

According to Sky News Australia, Rudd said: ""It was with great sadness that I have learned of the passing of Heath Ledger. It is tragic that we have lost one of our nation's finest actors in the prime of his life. Heath Ledger's diverse and challenging roles will be remembered as some of the great performances by an Australian actor.""",uncertain,test
467,"Japan's PM ""Ain't Nothing but a Hound Dog""

With apparently no other pressing matters in the world to attend to, President Bush took time to tour Graceland with Elvis Presley's #1 fan - Japan's Prime Minister Junichiro Koizumi.

The heads of state played tourists after wrapping up two days of consultations.

Koizumi, who is stepping down from office in September, has been a member of The King's fan club for over 30 years.

The President and Koizumi were joined by Elvis' daughter Lisa Marie Presley and his former wife Priscilla Presley. First Lady Laura Bush, dressed strangely similar to Priscilla,  was also on hand for the festivities which included Elvis' favorite meal of grilled peanut butter and banana sandwiches.

White House aides came up with the idea of the Graceland visit as the perfect gift for the Prime Minister's last official visit to the United States.  

According to Elvis Presley Enterprises, which manages the estate, this was the first visit by any sitting president or world leader to Graceland.",uncertain,training
468,"""Crocodile Hunter"" Irwin Killed By Stingray

Steve Irwin, the Australian known to millions of fans worldwide as the Crocodile Hunter, died today after being stung by a stingray while filming off the Great Barrier Reef. He was 44.

Irwin was filming a segment for a show called ""Ocean's Deadliest"" when he swam on top of a stingray. The animals have a poisonous barb on the end of their tails, and the stingray's barb went through his ribcage and into his heart, killing him, according to his friend and colleague, John Stainton.

""The world has lost a great wildlife icon, a passionate conservationist and one of the proudest dads on the planet,"" Stainton told reporters. ""He died doing what he loved best and left this world in a happy and peaceful state of mind. He would have said, 'Crocs Rule!'""

Famous for his Discovery Channel show ""Crocodile Hunter"" -- and his trademark exclamation, ""Crikey!"" -- Irwin was also known for being a conservationist. He leaves behind his American-born wife, Terri, who was often referred to as the ""Crocodile Huntress,"" and two children, 8-year-old daughter Bindi Sue and his nearly 3-year-old son, Bob.

Prime Minister John Howard, who hand-picked Irwin to attend a gala barbecue to honor President Bush when he visited in 2003, said he was ""shocked and distressed at Steve Irwin's sudden, untimely and freakish death.""

""It's a huge loss to Australia,"" Howard said. ""He was a wonderful character. He was a passionate environmentalist. He brought joy and entertainment and excitement to millions of people.""

""Steve was one of these guys, we thought of him as invincible,"" wild animal expert Jack Hanna, director emeritus of the Columbus (Ohio) Zoo and Aquarium, told ABC's ""Good Morning America"" Monday.

""The guy was incredible. His knowledge was incredible,"" Hanna said. ""Some people that are doing this stuff are actors and that type of thing, but Steve was truly a zoologist, so to speak, a person who knew what he was doing. Yes, he did things a lot of people wouldn't do. I think he knew what he was doing.""

News of Irwin's death spread quickly, and tributes to Irwin were put up far and wide. At Australia Zoo at Beerwah, south Queensland, floral tributes were dropped at the entrance. ""Steve, from all God's creatures, thank you. Rest in peace,"" was written on one of the cards that accompanied a bouquet.",uncertain,test
469,"Irwin's Dad Says He Lost His ""Best Mate""

The fond remembrances of ""Crocodile Hunter"" Steve Irwin continued to flow in after his tragic accidental death over the weekend, but perhaps the most touching of all came today from his father, Bob, in Queensland. ""Steve and I weren't like father and son, we never were,"" said Bob Irwin, outside Australia Zoo, the animal park that Steve made famous and that Bob had owned himself and handed over to his son. ""We were good mates. I'll remember Steve as my best mate ever."" 

Bob Irwin also said that Australian authorities have offered to give his son a state funeral but that his family was unlikely to accept. ""The state funeral would be refused ... because he's an ordinary guy, he's just an ordinary bloke."" Prime Minister John Howard interrupted Parliament on Tuesday to pay tribute to Irwin.

Wearing a khaki shirt and shorts in the same way that Steve did, Bob Irwin also told reporters that he and his son were natural risk-takers. ""Both of us over the years have had some very close shaves. We made jokes of it. That's not to say that we were careless but we treated it like it was just part of the job.""",uncertain,training
470,"Mrs T forgets Denis has died

Former Prime Minister Margaret Thatcher is so badly affected by dementia that she forgets husband Denis is dead.

In a poignant account, her daughter Carol describes how she has to keep reminding Mrs T he is no longer around.

Denis died of cancer in 2003 aged 88. Carol, 55, said: ""I had to keep giving her the bad news again and again. Every time it finally sank in that she had lost her husband of more than 50 years, she'd look at me sadly and say ""Oh"", as I struggled to compose myself.""

Carol reveals that she first noticed her mother's memory was going eight years ago. They had been discussing the war in Bosnia over lunch when Baroness Thatcher became confused and started talking about the Falklands.

Carol said: ""I almost fell off my chair. She was in her 75th year but I had always thought of her as ageless, timeless and 100 per cent cast-iron damage-proof.""

Since then, the condition of Lady Thatcher, 82, has worsened.

Carol went on: ""On bad days, she could hardly remember the beginning of a sentence by the time she got to the end.""

But on other occasions she can remember details from 60 years ago.

Carol said: ""When a friend asked, ""Oh, Margaret, do you remember rationing?"" he got a full ten minutes of my mother's best grocer's daughter's tips on how to jazz up tinned Spam or powdered egg.""

Carol's memoirs are titled A Swim-On Part In The Goldfish Bowl.",uncertain,training
471,"Was it really an accident, Mugabe?

Questions were raised last night after Zimbabwean PM Morgan Tsvangirai was injured and his wife killed in a car crash.

Mr Tsvangirai was appointed only three weeks ago after hammering out a power-sharing deal with bitter rival Robert Mugabe.

He and wife of 31 years Susan were heading to a rally when an oncoming truck hit their car 30 miles south of capital Harare yesterday.

The Movement for Democratic Change (MDC) leader, 56, suffered minor injuries but Susan, mum to his six children, died in hospital.

In a statement, the MDC said: ""We suspect that this is not a genuine accident.

""We appeal to Zimbabweans to remain calm as facts continue to surface.""

The party -- which governs with tyrant Mugabe's ZANU-PF -- said a ""few individuals bent on derailing the inclusive government"" were probably behind ""these evil acts"".

But, tellingly, it added: ""We are, however, alive to the fact that a lot of Robert Mugabe's opponents died in suspicious road accidents involving army trucks.""

The UK foreign office said it was ""monitoring the situation closely"". Gordon Brown sent his condolences to Mr Tsvangirai -- who gave his first speech to Zimbabwe's Parliament as PM on Wednesday.

Mugabe, Zimbabwe's president since independence in 1980, is known to want ZANU-PF to have the upper hand in the new administration.

His generals have a history of arranging road ""accidents"" to wipe out threats. However, roads in financially-crippled and cholera-plagued Zimbabwe are notoriously dangerous. There were reports the truck driver was asleep.

Mugabe visited the premier in a Harare clinic. Mr Tsvangirai's biographer Sarah Hudleston said: ""He'll be devastated. He told me the best thing he ever did was marry Susan.

""I hope that it was a genuine accident. If the generals are responsible there will be no hope left in Zimbabwe.""

",uncertain,test
472,"Blair: ""Muslim may be PM""

A muslim could one day be Prime Minister, Tony Blair said last night.

Speaking exclusively to, the PM said: ""They said there would never be a woman Prime Minister, but there was. It would depend on how good they were.

""The people would judge who was best for the job.""

The Premier also said he would not mind if any of his children wanted to marry a Muslim, saying: ""I would respect it, if that was their decision and they were in love and happy.""

Earlier, he delivered a lecture on race and religion in front of an invited audience of community leaders, race chiefs and the media.

He celebrated the contribution made by Britain's ethnic minorities and praised the wider community's acceptance of people's backgrounds.

He said Britain was a haven for all people and praised interview with Arsenal's French footballer Thierry Henry, in which he claimed Britain was one of the world's most tolerant countries. Mr Blair said: ""I read it. I thought it was excellent. And I think Thierry Henry is a really great bloke, by the way.""

The PM said Britain had changed for the better in the last 30 years, with offensive remarks and stupid stereotypes driven out of everyday conversation. According to figures, only 12 per cent of people would mind if a close relative married a black or Asian person.

Mr Blair again acknowledged that he would not have a problem if his son or daughter brought home a Muslim.

But he again defended Commons Leader Jack Straw's comments over the veil -- while pointing out that most extremists were young men, not women in niqabs.

He said it was a matter of common sense that, when speaking to someone, you could see their face.

Mr Blair called Channel 4's Alternative Christmas Message, which will feature a woman wearing a veil for the first time, ""a joke"".

He said: ""I won't be watching. I'll be watching the Queen's speech.""

Mr Blair pointed out that there was a great deal of discussion on the issue of veils going on within the Muslim community.

The PM added: ""When Jack Straw made his comments, no less a person than the Mufti of the Arab Republic of Egypt made an approving statement.""

Mr Blair pleased Muslims members of his audience by referring to extremists as a ""fringe element"".

Many Muslims feel aggrieved over the way the war on terror has been handled and feel they have been tainted and are all under suspicion.

But Mr Blair defined a moderate Muslim, saying this was ""someone who believes if you have a disagreement with someone, then you change it by peaceful means"".

He said it was not about how religion was practised, but stressed that it was everyone's duty to integrate.

He added: ""If you are permitted to stay here permanently, you become an equal member of our community and become one of us.""

Mr Blair argued the great thing about Britain is that people can worship as they wish.

He said his family would be going to church on Christmas Eve.

The PM said: ""We can worship God in our own way.

""It's what being British means. And neither racists nor extremists should be allowed to destroy it.""",uncertain,test
473,"Optimus Prime Minister

Gordon Brown yesterday named the leader who can help him save the world ... Transformers hero Optimus Prime.

The under-pressure Prime Minister -- grappling with recession, climate change and war in the Middle East -- said the Autobot chief ""seems able to solve most problems"".

Mr Brown, mocked last month for a slip of the tongue when he said he had ""saved the world,"" made the comment on a radio show. Listeners in Birmingham grilled him on how the Labour Government would help them through the economic crisis.

The PM was also asked about Christmas with young sons John and James. He said: ""Transformers is a big thing. If I could meet Optimus Prime, he seems able to solve most of the problems.""

Optimus is a caring hero in the cartoon and film, using his talents to make the world a better place.

He also transforms himself from a lorry into a fully-armoured robot soldier with laser rifle ... perfect for destroying Mr Brown's sworn enemies the Decepticonservatives.",uncertain,test
474,"Sir Alan made Lord Sugar

Sir Alan Sugar is set to receive a peerage and become Lord Sugar as part of a new enterprise role in the Government.

The Apprentice star walked into Downing Street yesterday and was told: ""You're hired"" by Gordon Brown.

The 61-year-old was asked to be the PM's business and enterprise tsar -- advising the Mr Brown on how to boost struggling companies.

Sir Alan's sudden arrival at No 10 sparked jokes that he had come to tell embattled Mr Brown he was fired, echoing the boardroom showdowns with his telly candidates.

But after an hour-long chat the tycoon revealed he had accepted an unpaid job to help Britain beat the slump.

Sir Alan gave no hint of his pending appointment during TV interviews today but offered his full support for the Prime Minister.

He insisted the Premier would not stand down saying: ""I am pretty sure that if it was as dire as you are making out he would have done the right thing.

""He is not going to step down and the reason for that is that he must have the support of the good people and of the right people.""

Asked about the resignation of former Work and Pensions Secretary James Purnell he said: ""You will always have some people who will jump ship, there is no question of that. There are always people, not only in politics but in business that don't agree with certain things.

""One person writing a letter doesn't mean that everyone is collapsing like a pack of cards.""

Sir Alan is a long-standing Labour supporter and a close friend of the PM.

He is expected to take charge of a drive to create an army of apprentices who can push Britain's ""green"" and digital technology.

He already advises Downing Street on issues affecting enterprise and the economy.

A source said: ""The Prime Minister wants the best business brains in the country to help put Britain back on the road to economic recovery.

""He's delighted Sir Alan has agreed to help play a leading part in his business and enterprise strategy.""

Last autumn, Sir Alan likened Mr Brown's critics in the Labour Party to ""rats"" leaving a sinking ship and called on them to ""get out"".

He added: ""And those of you who are left -- get behind the Prime Minister!""",uncertain,training
475,"Fat Prime Minister Gordon Brown should lose weight, says diet expert

A US diet expert has slammed the Prime Minister's anti-obesity campaign - and told him to look in the mirror.

Author Steve Siebold claimed that Gordon Brown should shed the pounds before lecturing people on their weight.

He said: ""When someone like Brown is overweight it sends out a message to millions of young people.""

Mr Siebold - author of Die Fat Or Get Tough - says people need to take control of their own lives. He said: ""We get bombarded with messages saying ""It's not your fault'. Well it is. You're the one putting food in your mouth.""

Spending time outside could help dieters lose weight, scientists have claimed. Researchers at the University of Nottingham discovered that daylight can kickstart a fat-burning mechanism in the body.",uncertain,test
476,"Wife of Japan's Prime Minister claims she was abducted by aliens

The wife of Japan's new Prime Minister claims she has visited Venus... after being abducted by aliens.

Miyuki Hatoyama, 66, also said she knew Tom Cruise in a previous life - when he was Japanese.

Miyuki, whose husband Yukio's Democratic Party swept into power in a landmark election last Monday, wrote in her book: ""While my body slept, I think my spirit flew on a triangularshaped UFO to Venus. it was extremely beautiful.""

And as a guest on a latenight Japanese TV show, she talked of a desire to make a movie with Cruise.

She said: ""In my former life, I knew him. So when he sees me, I think he'll say, ""It's been a long time"".""

Miyuki has been greeted with some bemusement in Japan where she is a ""life composer"" or lifestyle consultant - and also did a Michael Jackson moonwalk on the campaign trail.",uncertain,training
